,company_list,location,title,salary,education,programming_languages,soft_skills,keywords,benefits,state
1100,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1101,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1102,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1103,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1104,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1105,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1106,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1107,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1108,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1109,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1110,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1111,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1112,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1113,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1114,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1115,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1116,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1117,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1118,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1119,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1120,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1121,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1122,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1123,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1124,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1125,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1126,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1127,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1128,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1129,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1130,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1131,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1132,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1133,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1134,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1135,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1136,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1137,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1138,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1139,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1140,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1141,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1142,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1143,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1144,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1145,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1146,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1147,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1148,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1149,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1150,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1151,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1152,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1153,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1154,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1155,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1156,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1157,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1158,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1159,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1160,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1161,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1162,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1163,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1164,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1165,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1166,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1167,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1168,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1169,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1170,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1171,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1172,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1173,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1174,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1175,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1176,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1177,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1178,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1179,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1180,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1181,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1182,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1183,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1184,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1185,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1186,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1187,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1188,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1189,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1190,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1191,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1192,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1193,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1194,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1195,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1196,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1197,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1198,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1199,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1200,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1201,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1202,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1203,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1204,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1205,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1206,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1207,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1208,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1209,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1210,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1211,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1212,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1213,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1214,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1215,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1216,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1217,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1218,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1219,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1220,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1221,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1222,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1223,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1224,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1225,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1226,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1227,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1228,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1229,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1230,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1231,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1232,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1233,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1234,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1235,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1236,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1237,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1238,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1239,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1240,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1241,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1242,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1243,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1244,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1245,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1246,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1247,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1248,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1249,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1250,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1251,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1252,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1253,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1254,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1255,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1256,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1257,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1258,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1259,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
1260,Tsunami Tsolutions,"Glastonbury, CT 06033",Data Scientist/Analyst,,[],['Python'],['Flexible'],['Machine Learning'],"['Retirement', 'Dental']",CT
1261,Clara Analytics,"Santa Clara, CA",Principal Data Scientist,,['PHD'],"['Python', 'scala']",[],[],[],CA
1262,Spectrum Communications & Consulting Inc.,"Chicago, IL",Data Engineer,,['Bachelor'],"['Python', ' SQL ']",['Flexible'],[],"['Retirement', 'Dental']",IL
1263,GEICO,"Chevy Chase, MD",Senior Data Scientist,,['Associate'],['Python'],['Flexible'],[],[],MD
1264,GEICO,"Chevy Chase, MD",Data Scientist,,"['Bachelor', 'Associate']",['Python'],['Flexible'],[],[],MD
1265,Seen by Indeed,"Chicago, IL",Data Scientist,,[],[],[],[],[],IL
1266,iQuartic,"Boston, MA 02199 (Back Bay area)",OCR Data Scientist,,[],['Python'],['Flexible'],['Neural Network'],"['Retirement', 'Dental', 'Vision']",MA
